Name,Team,PA,Events,EV,EV90,maxEV,LA,Barrels,Barrel%,HardHit,HardHit%,AVG,xBA,SLG,xSLG,wOBA,xwOBA,NameASCII,PlayerId,MLBAMID
"Richie Palacios","TBR",35,31,83.14482642864358,97.3,101.7,15,1,0.03225806,5,0.16129032,0.242424242,0.32787499809637666,0.333333333,0.43712500017136335,0.27645037855420795,0.35379165060379925,"Richie Palacios",24589,680700
"Blake Perkins","MIL",7,6,87.88333129882812,102.8,102.8,11.5,0,0,2,0.33333333,0.166666666,0.26433332699040574,0.333333333,0.4380000128100316,0.27997980798993793,0.3527797097340226,"Blake Perkins",19921,663368
"Lawrence Butler","ATH",42,22,93.79090881347656,104.8,109.7,6.7272727272727275,1,0.04545455,11,0.5,0.242424242,0.25148484923622827,0.303030303,0.3476969660683112,0.33715317078999113,0.3527171867234366,"Lawrence Butler",22542,671732
"Spencer Horwitz","PIT",7,4,95.37500190734863,103.8,103.8,9,0,0,3,0.75,0.166666666,0.26616667956113815,0.166666666,0.4116666490832965,0.2271695477621896,0.351065422807421,"Spencer Horwitz",26477,687462
"Shohei Ohtani","LAD",56,37,92.72702644966743,110.7,112.3,9.891891891891891,4,0.10810811,17,0.45945946,0.285714285,0.2676734729688995,0.408163265,0.4931632584455062,0.33218067992817274,0.3502234578132629,"Shohei Ohtani",19755,660271
"Justin Foscue","TEX",20,12,86.32499885559082,104.8,105.8,5.083333333333333,2,0.16666667,6,0.5,0.294117647,0.23435293554383166,0.588235294,0.44882352573468404,0.4221462905406952,0.3497686952352524,"Justin Foscue",27501,679822
"Curtis Mead","WSN",51,35,87.73636419122869,106.2,108.3,16.441176470588236,4,0.11428571,16,0.45714286,0.291666666,0.2837173883681712,0.5625,0.4816304289776346,0.38165304941289563,0.34898722567120377,"Curtis Mead",23986,678554
"Taylor Walls","TBR",45,30,89.07857131958008,102.2,102.6,13.964285714285714,2,0.06666667,12,0.4,0.256410256,0.26741025768793547,0.333333333,0.42089743472826785,0.3158334308200412,0.3488388428257571,"Taylor Walls",22458,670764
"Fernando Tatis Jr.","SDP",60,42,93.03095281691779,111.1,115.7,6.380952380952381,6,0.14285714,22,0.52380952,0.267857142,0.2750178522297314,0.517857142,0.48237500552620205,0.35819895565509796,0.3484611377120018,"Fernando Tatis Jr.",19709,665487
"Carson Benge","NYM",65,49,87.38958390553792,102.5,105.8,15.291666666666666,2,0.04081633,18,0.36734694,0.262295081,0.30558333260317644,0.409836065,0.4488833331813415,0.31477756867041956,0.348231746815145,"Carson Benge",35177,701807
"Brandon Lowe","PIT",59,38,93.60000108417712,107.8,111,15.105263157894736,7,0.18421053,16,0.42105263,0.23076923,0.2577499979390548,0.442307692,0.4583653883936887,0.2996667785159612,0.3477259687447952,"Brandon Lowe",18882,664040
"Jake McCarthy","COL",58,48,87.09782575524372,104.8,108.6,8.065217391304348,5,0.10416667,17,0.35416667,0.345454545,0.2786909065463326,0.69090909,0.4932363672689958,0.45124064540040904,0.347141551560369,"Jake McCarthy",21622,664983
"Wyatt Langford","TEX",19,15,85.60666300455729,104.2,106.5,24.666666666666668,2,0.13333333,5,0.33333333,0.388888888,0.24877778026792738,0.777777777,0.5236111018392775,0.5072574709591112,0.345857582594219,"Wyatt Langford",33333,694671
"Samad Taylor","SDP",43,23,84.76499824523925,98.1,98.3,11.55,1,0.04347826,5,0.2173913,0.305555555,0.2889722271098031,0.361111111,0.3464444461796019,0.35804772654245065,0.3448420000630756,"Samad Taylor",22274,669392
"Bo Bichette","NYM",61,42,89.58809462047759,106.3,109,10.5,3,0.07142857,18,0.42857143,0.327272727,0.2894363645802845,0.49090909,0.44269090924750676,0.3765922423268928,0.34472337804856845,"Bo Bichette",19612,666182
"Luis Arraez","SFG",46,41,86.57435920910957,98.2,104.4,17.102564102564102,1,0.02439024,11,0.26829268,0.365853658,0.3108048817006553,0.560975609,0.4580243971289658,0.40275679664178327,0.34270263801921497,"Luis Arraez",18568,650333
"Joey Meneses","ATH",15,10,90.62000122070313,104.4,106.5,13.2,0,0,6,0.6,0.09090909,0.27400001422078774,0.09090909,0.30063635259020055,0.19929176966349285,0.3414249406196177,"Joey Meneses",14366,608841
"Justin Crawford","PHI",45,36,85.51249980926514,101.3,105.1,-0.25,0,0,11,0.30555556,0.309523809,0.3433658596945972,0.357142857,0.4195609790522878,0.3027124238568683,0.3412966203121912,"Justin Crawford",31791,702222
"Corey Seager","TEX",15,5,87.77999877929688,101.5,101.5,8,1,0.2,2,0.4,0.1,0.13699999898672105,0.4,0.24379999488592147,0.36936026414235434,0.3408193270365397,"Corey Seager",13624,608369
"Francisco Alvarez","NYM",50,30,90.62666613260905,105.2,109,20.833333333333332,6,0.2,14,0.46666667,0.255319148,0.23078723759093184,0.553191489,0.524382972653876,0.3632677757740021,0.34026419907808303,"Francisco Alvarez",26121,682626
"Jackson Chourio","MIL",59,39,92.96578979492188,108,110.9,11.263157894736842,7,0.17948718,17,0.43589744,0.283018867,0.2318846142062774,0.509433962,0.46838461321133834,0.3749318203683627,0.3391163446779909,"Jackson Chourio",28806,694192
"Xavier Edwards","MIA",53,42,85.90000022329936,95.7,103.2,9.341463414634147,0,0,6,0.14285714,0.38095238,0.2829047611781529,0.428571428,0.34873809700920466,0.4016069623659242,0.33858721211271464,"Xavier Edwards",22266,669364
"Kyle Teel","CHW",42,22,85.65000083229758,104.6,108.2,15.681818181818182,4,0.18181818,11,0.5,0.243243243,0.25013513822813294,0.432432432,0.42856757221995173,0.3385108411312103,0.3383363315037319,"Kyle Teel",33549,691019
"Jacob Wilson","ATH",7,5,88.2249984741211,98.4,98.4,9.5,0,0,2,0.4,0.166666666,0.28460000157356263,0.166666666,0.31920000314712527,0.2271695477621896,0.33774300416310626,"Jacob Wilson",33266,805779
"Andy Pages","LAD",62,39,87.24871787046774,105.2,107.6,21.307692307692307,3,0.07692308,14,0.35897436,0.26,0.22784000277519226,0.38,0.37079998970031736,0.35453295609990104,0.33773025577185584,"Andy Pages",24816,681624
"Kevin Alcántara","CHC",6,4,89.77499961853027,98.9,98.9,11.5,0,0,1,0.25,0.333333333,0.355000006655852,0.333333333,0.42683332910140354,0.29686399300893146,0.33750000099341076,"Kevin Alcantara",25971,682634
"Ernie Clement","TOR",43,39,85.22820594983223,97.4,100.4,14.461538461538462,0,0,5,0.12820513,0.292682926,0.32912195673803,0.341463414,0.4069024375299128,0.298270630282025,0.33692827959393346,"Ernie Clement",20352,676391
"Jonah Heim","ATH",42,30,88.18333384195964,104.5,109.1,3.4,3,0.1,10,0.33333333,0.23076923,0.23887179753719232,0.487179487,0.49592308523372197,0.3318880313918704,0.3360327124773037,"Jonah Heim",16930,641680
"JJ Bleday","CIN",46,30,84.66071455819267,102.1,105.6,23.321428571428573,0,0,7,0.23333333,0.157894736,0.2714054063340095,0.157894736,0.3153783743697646,0.23850253742674124,0.3354333327876197,"JJ Bleday",26368,668709
"Kazuma Okamoto","TOR",49,32,87.21250057220459,106.5,111.7,15.53125,4,0.125,11,0.34375,0.244444444,0.23233333006501197,0.444444444,0.48297777846455575,0.32818796561688796,0.3353809762974175,"Kazuma Okamoto",37123,672960
"Brett Baty","NYM",51,32,89.63437557220459,107.1,111,10.15625,3,0.09375,14,0.4375,0.209302325,0.264116283766059,0.279069767,0.3941627872544666,0.27493151496438417,0.3350824751690322,"Brett Baty",26123,683146
"TJ Rumfield","COL",55,42,82.88536630025725,98.9,103.6,19.463414634146343,1,0.02380952,7,0.16666667,0.395833333,0.28142553631295547,0.520833333,0.36055319613598763,0.43758633678609676,0.3342600382036633,"TJ Rumfield",29805,681198
"John Rave","KCR",8,4,97.33333333333333,106.1,106.1,-7,1,0.25,2,0.5,0.125,0.22157142843518937,0.25,0.5798571365220206,0.1575329750776291,0.3325714277369635,"John Rave",26284,670231
"Marcelo Mayer","BOS",6,4,92.22500228881836,105.3,105.3,30.25,1,0.25,2,0.5,0.166666666,0.23400000979502997,0.333333333,0.5643333544333776,0.21004396677017212,0.33166668315728504,"Marcelo Mayer",29668,691785
"Elly De La Cruz","CIN",55,33,94.4516116726783,110.8,116.2,6.290322580645161,4,0.12121212,15,0.45454545,0.234042553,0.2534888908267021,0.319148936,0.38624444372124145,0.29482155062935567,0.33153219113372406,"Elly De La Cruz",26668,682829
"Nick Kurtz","ATH",49,23,95.51304327923319,109.9,112.9,16.217391304347824,5,0.2173913,15,0.65217391,0.177777777,0.24355555731389258,0.244444444,0.4660666693829828,0.226019448163558,0.3314251431206964,"Nick Kurtz",35110,701762
"Starling Marte","KCR",30,18,87.70555623372395,102.6,103.9,7.666666666666667,2,0.11111111,8,0.44444444,0.24,0.2671599996089935,0.24,0.392039999961853,0.2724245766798655,0.33078893423080447,"Starling Marte",9241,516782
"Derek Hill","PHI",20,11,85.4800018310547,108.5,109.8,17.6,2,0.18181818,3,0.27272727,0.333333333,0.24761111289262772,0.666666666,0.4904999964767032,0.43930642855794805,0.33044515942272384,"Derek Hill",16947,656537
"Marcell Ozuna","PIT",21,7,93.38571602957589,105.9,105.9,15.285714285714286,1,0.14285714,4,0.57142857,0.235294117,0.18523529566386165,0.411764705,0.39000001023797426,0.35774214494796025,0.32937295522008625,"Marcell Ozuna",10324,542303
"Edouard Julien","COL",32,16,91.33333333333333,101.4,103.2,0.9333333333333333,0,0,8,0.5,0.217391304,0.19217391247334686,0.304347826,0.23195651691892874,0.35902053862810135,0.3291913135908544,"Edouard Julien",27534,666397
"Joe Mack","MIA",32,25,90.0640005493164,105.4,107.5,18.76,3,0.12,11,0.44,0.266666666,0.22913333550095558,0.666666666,0.49716666638851165,0.410352386534214,0.32909112703055143,"Joe Mack",29780,691788
"Mauricio Dubón","ATL",54,44,85.58837287370548,99.9,104.8,10.372093023255815,0,0,17,0.38636364,0.319148936,0.2893404261545932,0.531914893,0.35993616948736473,0.40261908522192036,0.3286744884724887,"Mauricio Dubon",16530,643289
"Brandon Marsh","PHI",60,39,88.78461475861378,103.8,106.6,16.58974358974359,8,0.20512821,18,0.46153846,0.280701754,0.23485964915731497,0.578947368,0.49787719260182295,0.3807798067728678,0.3278562361995379,"Brandon Marsh",20202,669016
"Lars Nootbaar","STL",40,28,89.98148091634114,106.5,109.6,3.925925925925926,3,0.10714286,14,0.5,0.27027027,0.2658918951008771,0.378378378,0.4321621688636574,0.31116061210632323,0.3278093546628952,"Lars Nootbaar",21454,663457
"Jonathan Aranda","TBR",57,39,90.16153893103966,104,108,13.58974358974359,1,0.02564103,15,0.38461538,0.32,0.26075999975204467,0.44,0.379240003824234,0.37665089180594996,0.3275592651283532,"Jonathan Aranda",21837,666018
"Bryce Eldridge","SFG",49,26,95.43461403479942,107.7,110.2,17.76923076923077,3,0.11538462,15,0.57692308,0.204545454,0.22568181868303905,0.34090909,0.4500227265737273,0.2811052093700487,0.32704673737895734,"Bryce Eldridge",33390,805811
"Dillon Dingler","DET",52,40,86.64000072479249,102,105.2,22.125,3,0.075,15,0.375,0.265306122,0.28106122418325774,0.428571428,0.4351224528283489,0.30784400495199055,0.3269183084798547,"Dillon Dingler",27464,693307
"Chandler Simpson","TBR",41,35,84.79032307286417,96.3,98.2,-4.483870967741935,0,0,6,0.17142857,0.342857142,0.30467646963456096,0.428571428,0.3371470658218159,0.37421791370098406,0.3262850501035389,"Chandler Simpson",31912,802415
"Yainer Diaz","HOU",40,32,89.38749933242798,103.5,109,3.59375,4,0.125,14,0.4375,0.256410256,0.2601025642749543,0.512820512,0.48974358610128266,0.33653763979673385,0.3262323521077633,"Yainer Diaz",23003,673237
"Blaze Alexander","BAL",36,23,89.46190570649647,101.8,106.8,3.7142857142857144,1,0.04347826,12,0.52173913,0.3125,0.259300001959006,0.375,0.3822666568060716,0.34462988045480514,0.32602447359000936,"Blaze Alexander",23789,677942
"Elias Díaz","TEX",31,25,85.16799987792969,104.6,112,13.6,2,0.08,9,0.36,0.233333333,0.27306667069594065,0.5,0.4586333245038986,0.32183089563923495,0.3258212333725345,"Elias Diaz",11680,553869
"Anthony Seigler","BOS",45,34,89.64999973072725,100.7,103.1,10.5,0,0,14,0.41176471,0.358974358,0.2503333324805284,0.564102564,0.37192307871121627,0.4377079923947652,0.32525742252667744,"Anthony Seigler",23802,678011
"Sal Stewart","CIN",52,36,92.43529375861672,106.5,108.9,12.882352941176471,5,0.13888889,16,0.44444444,0.285714285,0.2524680837671808,0.571428571,0.4544893541234605,0.3821335480763362,0.3251474857330322,"Sal Stewart",31505,701398
"Keibert Ruiz","WSN",29,22,90.64545440673828,100.6,104.8,16.636363636363637,1,0.04545455,8,0.36363636,0.269230769,0.2653461522780932,0.346153846,0.3885384671963178,0.3128369676655737,0.32487496836432095,"Keibert Ruiz",19610,660688
"Hunter Feduccia","TBR",26,18,93,105.3,108.1,19.666666666666668,2,0.11111111,8,0.44444444,0.16,0.2683200012892485,0.28,0.4519999934732914,0.2051542722261869,0.32401761484260744,"Hunter Feduccia",23372,676439
"Jeremy Peña","HOU",25,15,89.06666615804036,103.7,105.8,-0.13333333333333333,0,0,6,0.4,0.363636363,0.269863638010892,0.363636363,0.35495455021207983,0.36894081592559813,0.3229349589347839,"Jeremy Pena",21636,665161
"Leo Jiménez","MIA",25,17,92.98823592242073,105,108,7.352941176470588,1,0.05882353,9,0.52941176,0.272727272,0.24168182045898653,0.5,0.3953636312349276,0.3733407115936279,0.3228549611568451,"Leo Jimenez",23782,677870
"Colt Keith","DET",34,26,89.6076918381911,102.3,103.5,10.538461538461538,1,0.03846154,12,0.46153846,0.1875,0.2684062516782433,0.40625,0.43021875829435885,0.27694378880893483,0.32270340774865713,"Colt Keith",27899,690993
"Alec Burleson","STL",42,33,91.6393945867365,105.4,108.6,7.424242424242424,3,0.09090909,16,0.48484848,0.225,0.2774500034749508,0.325,0.4271749973297119,0.2611150727385566,0.32249409882795244,"Alec Burleson",27615,676475
"Michael Massey","KCR",38,26,88.67199890136719,104.4,105.6,11.56,0,0,10,0.38461538,0.235294117,0.2816764721099068,0.294117647,0.36547059171340046,0.28059102359570953,0.3224692674059617,"Michael Massey",27684,686681
"Jonny DeLuca","TBR",30,24,81.70869478972062,101.7,104.9,22.956521739130434,0,0,6,0.25,0.28,0.26383999079465864,0.44,0.3398400017619133,0.3639321656062685,0.3222355842590332,"Jonny DeLuca",26365,676356
"Geraldo Perdomo","ARI",54,42,86.6952380225772,98.3,109.9,21.642857142857142,3,0.07142857,10,0.23809524,0.291666666,0.25560417026281357,0.479166666,0.3829583326975505,0.372395439280404,0.3214367434934334,"Geraldo Perdomo",22799,672695
"Daniel Schneemann","CLE",29,21,91.1904765537807,104,108.2,6.619047619047619,3,0.14285714,10,0.47619048,0.222222222,0.2562222269674142,0.259259259,0.4308148150642713,0.24525563470248518,0.32127296051074716,"Daniel Schneemann",25180,682177
"Drake Baldwin","ATL",52,36,87.11666615804036,101.1,103.2,10,2,0.05555556,14,0.38888889,0.155555555,0.2360888861119747,0.222222222,0.36808888506558207,0.23858403013302731,0.3209336566953705,"Drake Baldwin",31539,686948
"Jackson Holliday","BAL",28,17,80.30000035903034,95.7,105.5,8.941176470588236,1,0.05882353,2,0.11764706,0.136363636,0.21036363901062446,0.272727272,0.29722727835178375,0.28647081341062275,0.3206695781222412,"Jackson Holliday",31781,702616
"Steven Kwan","CLE",43,35,81.64687585830688,95.8,99.3,10.5625,0,0,4,0.11428571,0.315789473,0.2967368403547688,0.447368421,0.34342104823965774,0.3633311419259934,0.320591240411713,"Steven Kwan",24610,680757
"Esteury Ruiz","MIA",20,12,77.53333441416423,91.3,105.8,33.666666666666664,1,0.08333333,1,0.08333333,0.176470588,0.23064706173232374,0.235294117,0.3528235324055833,0.25855191648006437,0.31931050145067275,"Esteury Ruiz",21780,665923
"Will Wagner","SDP",11,7,74.98571286882672,92.9,92.9,4.428571428571429,0,0,0,0,0.125,0.18737499881535769,0.125,0.22624999936670065,0.2717615040865811,0.31930673122406006,"Will Wagner",29634,695238
"Konnor Griffin","PIT",39,27,90.31538567176231,110,112.7,8.038461538461538,2,0.07407407,12,0.44444444,0.305555555,0.25816666500435936,0.416666666,0.40808333704868954,0.34481056072773075,0.31613358549582654,"Konnor Griffin",35376,804606
"Bryan Reynolds","PIT",62,36,87.66111098395453,105.8,109.8,9.555555555555555,3,0.08333333,16,0.44444444,0.259259259,0.23035184735501255,0.425925925,0.3778148183116206,0.3464151197864163,0.3159623275841436,"Bryan Reynolds",19326,668804
"Zack Gelof","ATH",9,8,79.2249984741211,102.3,102.3,5,0,0,3,0.375,0.25,0.259875004645437,0.375,0.34649998042732477,0.32013962666193646,0.31569932773709297,"Zack Gelof",29766,680869
"Dylan Crews","WSN",56,36,90.36856994628906,107,112.3,7.914285714285715,2,0.05555556,16,0.44444444,0.265306122,0.23775000078603625,0.346938775,0.3647083390193681,0.32191384370837894,0.31552803868597207,"Dylan Crews",33541,686611
"Joshua Kuroda-Grauer","ATH",23,20,90.56500091552735,103.9,104.5,15.15,0,0,7,0.35,0.409090909,0.31009090624072333,0.5,0.37549999220804736,0.4123944484669229,0.31544756630192633,"Joshua Kuroda-Grauer",35121,811965
"Tyler Freeman","COL",40,28,88.21599899291992,101.7,110.2,10.8,0,0,8,0.28571429,0.242424242,0.24818181991577148,0.272727272,0.33790909295732324,0.2917052617198543,0.3153631079353784,"Tyler Freeman",22532,671289
"Cole Carrigg","COL",44,32,88.61000061035156,103.5,109.9,14.3,2,0.0625,10,0.3125,0.378378378,0.2654864868602237,0.675675675,0.3998108111523293,0.43261279616245,0.3148924167766127,"Cole Carrigg",33253,694249
"JJ Wetherholt","STL",55,42,90.1224983215332,101.1,102.9,13.925,3,0.07142857,21,0.5,0.235294117,0.2586199986934662,0.31372549,0.40361999690532685,0.2734145218675787,0.31429014492917945,"JJ Wetherholt",34985,802139
"Luis Urías","TOR",22,16,84.81249856948853,101.7,105.1,11.1875,1,0.0625,4,0.25,0.315789473,0.24210526049137115,0.526315789,0.3427894805607043,0.4074475440112027,0.3141988167031245,"Luis Urias",16622,649966
"Braden Montgomery","CHW",52,35,90.24999955121208,105.1,107.1,3.3529411764705883,1,0.02857143,17,0.48571429,0.204545454,0.2391136329282414,0.34090909,0.3537045500495217,0.2917950955721048,0.3139462700256935,"Braden Montgomery",35423,695731
"Victor Caratini","MIN",38,26,91.87307563194862,102.9,107,20.307692307692307,4,0.15384615,12,0.46153846,0.25,0.2096562497317791,0.46875,0.44165625190362334,0.3412775268425813,0.31374778618683685,"Victor Caratini",14968,605170
"Josh Smith","TEX",12,11,87.31818181818181,102.2,104.1,11.363636363636363,2,0.18181818,3,0.27272727,0.333333333,0.222250002125899,0.75,0.5270000050465266,0.4513818422953288,0.3135833318034808,"Josh Smith",26396,669701
"Andrew Vaughn","MIL",31,22,90.36818174882369,100.4,106.1,9.727272727272727,1,0.04545455,8,0.36363636,0.24,0.20604000091552735,0.44,0.29171999990940095,0.34364251936635665,0.3130093594231913,"Andrew Vaughn",26197,683734
"Kahlil Watson","CLE",46,33,89.38750004768372,103.5,104.7,15.0625,4,0.12121212,11,0.33333333,0.295454545,0.24177273015745662,0.431818181,0.45488635628399526,0.3312551871589992,0.31245469269545184,"Kahlil Watson",29905,696135
"Isaac Collins","KCR",30,22,91.83636231855913,107.9,110.4,9.181818181818182,1,0.04545455,12,0.54545455,0.321428571,0.2628928565287164,0.571428571,0.3961785715073347,0.4025282839934031,0.3121250598380963,"Isaac Collins",25477,686555
"Jose Trevino","CIN",19,17,93.29411899342256,102.7,103.3,10.294117647058824,1,0.05882353,8,0.47058824,0.526315789,0.30152631668668045,0.789473684,0.42652631198105057,0.5682684810538041,0.31210526588716003,"Jose Trevino",16725,624431
"Nick Gonzales","PIT",55,37,85.47777726915147,101.2,104,-3.0555555555555554,0,0,14,0.37837838,0.425531914,0.24939130230442338,0.531914893,0.30695651989916095,0.4605561050501737,0.31162036831180256,"Nick Gonzales",27490,693304
"Ryan McMahon","NYY",10,3,90.70000457763672,102.4,102.4,9,0,0,2,0.66666667,0.125,0.22562499716877937,0.25,0.2646249942481518,0.2659453511238098,0.31039159297943114,"Ryan McMahon",15112,641857
"Wilyer Abreu","BOS",54,32,90.0968747138977,105.6,107.3,19.875,4,0.125,10,0.3125,0.181818181,0.22018182108348067,0.386363636,0.3828181726011363,0.28901573846924977,0.31030577828861633,"Wilyer Abreu",23772,677800
"Nolan Schanuel","LAA",43,34,85.33823619169347,98.4,103.6,12.411764705882353,0,0,12,0.35294118,0.23076923,0.28005128181897676,0.333333333,0.3423589681967711,0.2868655060612878,0.31029841511748557,"Nolan Schanuel",33189,694384
"Luke Maile","KCR",5,4,84.92500305175781,98.6,98.6,25,1,0.25,1,0.25,0.25,0.1264999955892563,1,0.3894999921321869,0.5484049081802368,0.31029160022735597,"Luke Maile",13355,571912
"José Fermín","STL",38,31,84.70666834513347,99.6,102.4,16.333333333333332,1,0.03225806,8,0.25806452,0.294117647,0.2627352945068303,0.5,0.38000000772230763,0.36851971213882034,0.31022632721106747,"Jose Fermin",21746,665877
"Michael Harris II","ATL",55,40,90.51500015258789,108.3,108.8,5.8,2,0.05,18,0.45,0.31372549,0.27882352938839033,0.490196078,0.40131373382082175,0.35928994742306797,0.31022498445077373,"Michael Harris II",25931,671739
"Jared Triolo","PIT",39,27,88.10000158239293,103.6,106.5,1.5185185185185186,2,0.07407407,11,0.40740741,0.257142857,0.23948571256228857,0.457142857,0.3771714329719543,0.34551380077997845,0.3101453368480389,"Jared Triolo",25807,669707
"Troy Johnston","COL",38,28,91.3703709355107,104.9,106.6,17.296296296296298,0,0,9,0.32142857,0.322580645,0.2428333335245649,0.387096774,0.2908333313961824,0.3650957518502286,0.3099076784140355,"Troy Johnston",26143,687859
"Luisangel Acuña","CHW",11,8,91.9166653951009,105.3,105.3,2,0,0,3,0.375,0.3,0.31059999838471414,0.3,0.40210000425577164,0.26717759370803834,0.3091999925673008,"Luisangel Acuna",26548,682668
"Randy Arozarena","SEA",50,31,88.41935656147618,105.2,108.3,7.387096774193548,3,0.09677419,13,0.41935484,0.255813953,0.202906972447107,0.465116279,0.3709302416374517,0.36397569298744203,0.30889427721500395,"Randy Arozarena",19290,668227
"Wade Meckler","LAA",30,19,87.90526139108758,101.4,101.6,6.578947368421052,1,0.05263158,9,0.47368421,0.296296296,0.26659258855161844,0.333333333,0.34466666838637106,0.31977307399113974,0.30834580237666764,"Wade Meckler",31490,685133
"Sam Antonacci","CHW",48,38,87.01315789473684,102.6,106.1,15.5,1,0.02631579,15,0.39473684,0.25,0.25381818413734436,0.363636363,0.3807045532898469,0.3024349696934223,0.3077222462743521,"Sam Antonacci",35101,803011
"Amed Rosario","NYY",27,18,92.38333384195964,109.3,110.9,15.444444444444445,2,0.11111111,9,0.5,0.24,0.2648800039291382,0.48,0.37791999340057375,0.33505248140405725,0.3076265200420662,"Amed Rosario",15518,642708
"Luis Torrens","NYM",24,15,88.0066660563151,102.3,105.2,5.066666666666666,1,0.06666667,5,0.33333333,0.2,0.21410000072792174,0.4,0.31984999710693957,0.32842736939589184,0.3075346718542278,"Luis Torrens",15905,620443
"Nick Loftin","KCR",41,33,87.04374957084656,97.2,104.6,11.59375,1,0.03030303,7,0.21212121,0.216216216,0.2455945961378716,0.297297297,0.36651351443819097,0.27087216987842466,0.306894344164104,"Nick Loftin",27630,679845
"William Contreras","MIL",50,35,90.18571472167969,105.9,109.3,3.6857142857142855,2,0.05714286,13,0.37142857,0.266666666,0.24293332755720864,0.4,0.38979999931891346,0.3234851141365207,0.30582661516204174,"William Contreras",20503,661388
"Henry Bolte","ATH",52,36,85.52571487426758,108,113.6,-0.6857142857142857,3,0.08333333,14,0.38888889,0.234042553,0.25095745033406197,0.255319148,0.38036170475026393,0.25481115719851327,0.3055817221893984,"Henry Bolte",31448,703607
"Ty France","SDP",45,29,91.33103364089439,103.7,107.7,24.413793103448278,2,0.06896552,12,0.4137931,0.289473684,0.1997105260011985,0.5,0.35642106226939513,0.3813405328326755,0.3041353777361413,"Ty France",17982,664034
